Repository,File Name,Class,Start Line,End Line,Displacement,Level
322207e9562d15d0a6da2dbeb4e675dd1f6405b2,322207e9562d15d0a6da2dbeb4e675dd1f6405b2_archive-cdx_1665ed32_20181231_020439_after_1.py,Lambda,12,12,29,B1
322207e9562d15d0a6da2dbeb4e675dd1f6405b2,322207e9562d15d0a6da2dbeb4e675dd1f6405b2_archive-cdx_1665ed32_20181231_020439_after_1.py,Return,26,26,2,A1
322207e9562d15d0a6da2dbeb4e675dd1f6405b2,322207e9562d15d0a6da2dbeb4e675dd1f6405b2_archive-cdx_1665ed32_20181231_020439_after_1.py,Return,33,33,2,A1
322207e9562d15d0a6da2dbeb4e675dd1f6405b2,322207e9562d15d0a6da2dbeb4e675dd1f6405b2_archive-cdx_1665ed32_20181231_020439_after_1.py,Return,30,30,3,A1
322207e9562d15d0a6da2dbeb4e675dd1f6405b2,322207e9562d15d0a6da2dbeb4e675dd1f6405b2_archive-cdx_1665ed32_20181231_020439_after_1.py,Simple Class  Using the constructor method --> __init__,7,33,0,B1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple List,48,71,16,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple List,96,96,21,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple List,88,88,35,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Dictionary,149,152,17,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Files --> 'open' call function,7,7,5,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Files --> 'read' call function,8,8,23,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Atributte,5,5,7,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Atributte,5,5,20,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Atributte,8,8,23,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Atributte,7,7,10,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Assignment,5,5,0,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,Simple Assignment,8,8,4,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,From,1,1,0,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,From,2,2,0,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,From,3,3,0,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_before_1.py,With,7,8,0,B1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple List,48,71,16,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple List,96,96,21,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple List,88,88,35,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Dictionary,149,152,17,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Files --> 'open' call function,7,7,5,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Files --> 'read' call function,8,8,23,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Atributte,5,5,7,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Atributte,5,5,20,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Atributte,8,8,23,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Atributte,7,7,10,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Assignment,5,5,0,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,Simple Assignment,8,8,4,A1
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,From,1,1,0,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,From,2,2,0,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,From,3,3,0,A2
9990543ca280c02cc6de6a36414e39b9efc76750,9990543ca280c02cc6de6a36414e39b9efc76750_archive-cdx_1665ed32_20181231_021009_after_1.py,With,7,8,0,B1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple List,48,71,16,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple List,88,88,35,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Dictionary,149,152,17,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Files --> 'open' call function,7,7,5,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Files --> 'read' call function,8,8,23,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Atributte,5,5,7,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Atributte,5,5,20,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Atributte,8,8,23,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Atributte,7,7,10,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Assignment,5,5,0,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,Simple Assignment,8,8,4,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,From,1,1,0,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,From,2,2,0,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,From,3,3,0,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_after_1.py,With,7,8,0,B1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple List,48,71,16,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple List,88,88,35,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Dictionary,149,152,17,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Files --> 'open' call function,7,7,5,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Files --> 'read' call function,8,8,23,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Atributte,5,5,7,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Atributte,5,5,20,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Atributte,8,8,23,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Atributte,7,7,10,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Assignment,5,5,0,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,Simple Assignment,8,8,4,A1
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,From,1,1,0,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,From,2,2,0,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,From,3,3,0,A2
1de43c4f24782a7a87b189481ffc4e449fad4462,1de43c4f24782a7a87b189481ffc4e449fad4462_archive-cdx_1665ed32_20181231_025212_before_1.py,With,7,8,0,B1
